Age,Is_Senior,Marital_Status,Married_Premium_Discount,Prior_Insurance,Prior_Insurance_Premium_Adjustment,Claims_Frequency,Claims_Severity,Claims_Adjustment,Policy_Type,Policy_Adjustment,Premium_Amount,Safe_Driver_Discount,Multi_Policy_Discount,Bundling_Discount,Total_Discounts,Source_of_Lead,Time_Since_First_Contact,Conversion_Status,Website_Visits,Inquiries,Quotes_Requested,Time_to_Conversion,Credit_Score,Premium_Adjustment_Credit,Region,Premium_Adjustment_Region,Total_discount_impact,Claim_Ratio
54,0,Married,86,1-5 years,50,1,2,200,Liability-Only,-200,2286,1,0,0,50,Online,16,1,1,5,3,2,646,50,Rural,0,0.021872265966754154,0.08748906386701662
46,0,Married,86,1-5 years,50,1,0,50,Liability-Only,-200,2186,0,0,0,0,Online,19,1,6,1,1,2,758,-50,Urban,100,0.0,0.022872827081427266
52,0,Married,86,1-5 years,50,0,2,0,Liability-Only,-200,2136,1,1,0,100,Agent,19,0,5,3,2,99,684,50,Urban,100,0.04681647940074907,0.0
68,1,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2250,0,0,0,0,Online,11,1,9,1,3,6,709,-50,Urban,100,0.0,0.0
36,0,Widowed,0,1-5 years,50,1,0,50,Liability-Only,-200,2200,0,0,0,0,Online,1,0,6,0,1,99,643,50,Urban,100,0.0,0.022727272727272728
28,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2236,0,1,0,50,Referral,29,0,4,1,3,99,736,-50,Urban,100,0.022361359570661897,0.0
26,0,Married,86,>5 years,0,0,0,0,Liability-Only,-200,2086,0,0,0,0,Online,22,1,7,4,2,6,712,-50,Urban,100,0.0,0.0
27,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2286,1,0,0,50,Referral,14,1,7,1,1,13,773,-50,Urban,100,0.021872265966754154,0.0
38,0,Divorced,0,1-5 years,50,1,0,50,Liability-Only,-200,2050,0,1,0,50,Online,30,1,5,1,2,7,757,-50,Urban,100,0.024390243902439025,0.024390243902439025
45,0,Single,0,1-5 years,50,2,0,100,Full Coverage,0,2350,0,0,0,0,Online,19,1,1,0,1,13,786,-50,Urban,100,0.0,0.0425531914893617
44,0,Married,86,<1 year,100,2,0,100,Liability-Only,-200,2286,0,1,0,50,Agent,11,1,8,0,1,2,693,50,Suburban,50,0.021872265966754154,0.04374453193350831
52,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,1986,0,1,0,50,Online,20,1,10,2,1,6,719,-50,Rural,0,0.025176233635448138,0.0
40,0,Married,86,>5 years,0,2,2,400,Liability-Only,-200,2586,0,0,0,0,Online,17,1,4,0,2,3,679,50,Urban,100,0.0,0.15467904098994587
61,1,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2436,0,0,0,0,Agent,28,0,1,2,3,99,614,50,Urban,100,0.0,0.0
36,0,Widowed,0,1-5 years,50,2,1,200,Liability-Only,-200,2150,0,0,0,0,Online,2,1,4,1,3,4,724,-50,Rural,0,0.0,0.09302325581395349
80,1,Divorced,0,<1 year,100,0,0,0,Full Coverage,0,2250,1,1,0,100,Referral,30,1,6,2,3,6,654,50,Suburban,50,0.044444444444444446,0.0
49,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2136,0,1,0,50,Online,17,1,1,1,3,1,678,50,Suburban,50,0.023408239700374533,0.0
27,0,Single,0,1-5 years,50,2,0,100,Full Coverage,0,2300,1,0,0,50,Agent,29,0,6,2,3,99,784,-50,Urban,100,0.021739130434782608,0.043478260869565216
23,0,Married,86,1-5 years,50,0,1,0,Full Coverage,0,2236,0,1,0,50,Online,6,0,7,6,2,99,704,-50,Suburban,50,0.022361359570661897,0.0
47,0,Married,86,1-5 years,50,1,1,100,Liability-Only,-200,2286,0,1,0,50,Online,16,1,3,1,2,6,680,50,Urban,100,0.021872265966754154,0.04374453193350831
36,0,Divorced,0,<1 year,100,0,0,0,Liability-Only,-200,2200,0,0,0,0,Referral,29,0,5,3,3,99,663,50,Urban,100,0.0,0.0
50,0,Single,0,<1 year,100,0,0,0,Liability-Only,-200,2100,0,0,0,0,Online,9,1,3,0,1,1,707,-50,Urban,100,0.0,0.0
47,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2286,0,1,0,50,Agent,30,0,3,5,2,99,806,-50,Suburban,50,0.021872265966754154,0.021872265966754154
38,0,Married,86,<1 year,100,0,0,0,Liability-Only,-200,2136,0,0,0,0,Online,27,0,3,1,3,99,743,-50,Suburban,50,0.0,0.0
27,0,Divorced,0,>5 years,0,0,0,0,Full Coverage,0,2300,0,0,0,0,Online,9,1,6,2,2,12,681,50,Urban,100,0.0,0.0
18,0,Single,0,<1 year,100,0,1,0,Full Coverage,0,2150,0,1,0,50,Online,23,0,9,3,1,99,739,-50,Rural,0,0.023255813953488372,0.0
33,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2236,0,1,0,50,Agent,10,0,10,2,2,99,746,-50,Rural,0,0.022361359570661897,0.022361359570661897
52,0,Married,86,1-5 years,50,1,1,100,Full Coverage,0,2286,1,0,0,50,Online,10,1,5,0,2,5,716,-50,Rural,0,0.021872265966754154,0.04374453193350831
43,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2336,0,0,0,0,Online,6,1,2,5,3,8,750,-50,Urban,100,0.0,0.0
21,0,Widowed,0,>5 years,0,1,1,100,Liability-Only,-200,2100,0,0,0,0,Online,1,1,6,6,1,6,787,-50,Urban,100,0.0,0.047619047619047616
42,0,Single,0,1-5 years,50,1,0,50,Full Coverage,0,2300,0,0,0,0,Online,3,1,3,1,3,10,740,-50,Urban,100,0.0,0.021739130434782608
45,0,Married,86,>5 years,0,1,0,50,Liability-Only,-200,2086,0,1,0,50,Online,29,1,8,4,2,4,745,-50,Urban,100,0.023969319271332695,0.023969319271332695
26,0,Single,0,1-5 years,50,0,0,0,Liability-Only,-200,2050,0,0,0,0,Online,7,1,3,3,3,2,729,-50,Urban,100,0.0,0.0
42,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2200,1,0,0,50,Online,21,0,10,1,3,99,837,-50,Urban,100,0.022727272727272728,0.0
40,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2336,0,0,0,0,Online,28,0,5,3,3,99,668,50,Suburban,50,0.0,0.0
22,0,Married,86,1-5 years,50,0,1,0,Full Coverage,0,2286,0,0,0,0,Online,9,0,6,1,3,99,753,-50,Suburban,50,0.0,0.0
45,0,Single,0,1-5 years,50,0,1,0,Full Coverage,0,2250,0,0,0,0,Agent,14,0,8,2,2,99,767,-50,Urban,100,0.0,0.0
48,0,Single,0,>5 years,0,1,0,50,Full Coverage,0,2350,0,0,0,0,Online,15,1,4,2,2,9,696,50,Urban,100,0.0,0.02127659574468085
56,1,Single,0,>5 years,0,0,0,0,Liability-Only,-200,2000,0,0,0,0,Online,23,1,4,3,3,8,640,50,Rural,0,0.0,0.0
55,1,Divorced,0,1-5 years,50,0,2,0,Full Coverage,0,2150,0,0,0,0,Online,19,1,3,2,2,7,752,-50,Rural,0,0.0,0.0
19,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2186,0,1,0,50,Online,10,1,3,2,1,12,661,50,Urban,100,0.022872827081427266,0.0
25,0,Married,86,<1 year,100,0,1,0,Full Coverage,0,2386,0,0,0,0,Online,16,0,5,2,2,99,724,-50,Urban,100,0.0,0.0
47,0,Widowed,0,1-5 years,50,2,0,100,Full Coverage,0,2400,0,0,0,0,Online,1,1,5,1,3,14,696,50,Suburban,50,0.0,0.041666666666666664
47,0,Married,86,1-5 years,50,0,1,0,Full Coverage,0,2336,0,0,0,0,Online,28,0,5,0,3,99,745,-50,Urban,100,0.0,0.0
47,0,Single,0,>5 years,0,0,0,0,Full Coverage,0,2150,1,0,0,50,Online,7,0,2,1,2,99,779,-50,Urban,100,0.023255813953488372,0.0
90,1,Single,0,1-5 years,50,1,0,50,Liability-Only,-200,2100,0,0,0,0,Online,11,0,3,2,1,99,736,-50,Urban,100,0.0,0.023809523809523808
48,0,Single,0,>5 years,0,1,0,50,Full Coverage,0,2200,0,0,0,0,Agent,24,0,4,0,1,99,792,-50,Suburban,50,0.0,0.022727272727272728
57,1,Married,86,<1 year,100,1,1,100,Full Coverage,0,2436,1,0,1,100,Online,15,1,5,2,2,11,685,50,Suburban,50,0.041050903119868636,0.041050903119868636
54,0,Single,0,1-5 years,50,0,0,0,Liability-Only,-200,1950,0,0,0,0,Online,13,1,2,2,1,5,775,-50,Rural,0,0.0,0.0
49,0,Divorced,0,>5 years,0,1,1,100,Liability-Only,-200,2100,0,0,0,0,Online,19,1,3,1,2,5,706,-50,Urban,100,0.0,0.047619047619047616
35,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2250,0,0,0,0,Online,11,1,8,2,3,6,775,-50,Urban,100,0.0,0.0
51,0,Married,86,<1 year,100,0,1,0,Liability-Only,-200,2086,0,1,0,50,Agent,13,1,4,3,2,3,757,-50,Suburban,50,0.023969319271332695,0.0
28,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2036,1,1,0,100,Online,8,1,8,1,1,9,732,-50,Urban,100,0.04911591355599214,0.0
36,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2286,0,0,0,0,Online,27,1,6,2,1,2,688,50,Rural,0,0.0,0.0
32,0,Married,86,1-5 years,50,0,1,0,Liability-Only,-200,2086,0,0,0,0,Online,22,0,6,1,1,99,705,-50,Suburban,50,0.0,0.0
41,0,Married,86,1-5 years,50,0,1,0,Full Coverage,0,2386,0,1,0,50,Online,29,0,3,3,1,99,686,50,Urban,100,0.020955574182732608,0.0
74,1,Widowed,0,1-5 years,50,1,0,50,Full Coverage,0,2200,0,0,0,0,Agent,26,0,3,3,2,99,709,-50,Rural,0,0.0,0.022727272727272728
18,0,Single,0,1-5 years,50,1,2,200,Full Coverage,0,2400,1,1,0,100,Agent,27,1,3,1,2,3,645,50,Suburban,50,0.041666666666666664,0.08333333333333333
50,0,Single,0,>5 years,0,0,0,0,Liability-Only,-200,1950,0,0,0,0,Agent,10,1,5,3,2,13,746,-50,Suburban,50,0.0,0.0
18,0,Single,0,<1 year,100,0,0,0,Full Coverage,0,2250,0,0,1,50,Online,16,1,4,3,2,3,750,-50,Urban,100,0.022222222222222223,0.0
32,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2336,0,1,0,50,Agent,17,1,6,1,3,5,727,-50,Urban,100,0.021404109589041095,0.021404109589041095
56,1,Widowed,0,1-5 years,50,0,0,0,Full Coverage,0,2150,0,0,0,0,Online,17,1,3,0,3,6,717,-50,Rural,0,0.0,0.0
40,0,Married,86,>5 years,0,2,0,100,Liability-Only,-200,2136,0,0,0,0,Online,13,1,8,1,2,10,752,-50,Suburban,50,0.0,0.04681647940074907
23,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2236,1,0,0,50,Agent,13,1,9,2,3,13,814,-50,Urban,100,0.022361359570661897,0.0
29,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2086,1,1,0,100,Online,15,0,3,0,2,99,703,-50,Rural,0,0.04793863854266539,0.0
50,0,Divorced,0,1-5 years,50,0,0,0,Liability-Only,-200,2000,0,0,1,50,Online,12,1,1,1,1,6,741,-50,Urban,100,0.025,0.0
29,0,Divorced,0,<1 year,100,0,0,0,Liability-Only,-200,2100,0,0,0,0,Agent,11,1,3,2,1,14,708,-50,Urban,100,0.0,0.0
43,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2336,1,0,0,50,Online,1,1,6,3,3,10,627,50,Rural,0,0.021404109589041095,0.021404109589041095
40,0,Divorced,0,>5 years,0,2,0,100,Liability-Only,-200,2200,0,0,0,0,Online,3,0,7,3,2,99,695,50,Urban,100,0.0,0.045454545454545456
30,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2286,0,0,1,50,Agent,18,1,8,4,2,3,653,50,Suburban,50,0.021872265966754154,0.0
72,1,Married,86,>5 years,0,1,2,200,Full Coverage,0,2486,0,0,0,0,Online,28,0,3,2,2,99,725,-50,Urban,100,0.0,0.08045052292839903
49,0,Divorced,0,<1 year,100,0,0,0,Full Coverage,0,2250,0,1,0,50,Online,12,0,7,2,2,99,765,-50,Urban,100,0.022222222222222223,0.0
18,0,Single,0,1-5 years,50,1,1,100,Full Coverage,0,2250,1,1,0,100,Online,26,1,0,1,2,12,771,-50,Urban,100,0.044444444444444446,0.044444444444444446
42,0,Single,0,1-5 years,50,1,0,50,Liability-Only,-200,2000,0,0,1,50,Agent,1,0,2,2,3,99,708,-50,Suburban,50,0.025,0.025
30,0,Single,0,>5 years,0,0,0,0,Full Coverage,0,2250,0,0,0,0,Online,22,1,1,3,2,4,668,50,Suburban,50,0.0,0.0
52,0,Divorced,0,1-5 years,50,2,0,100,Full Coverage,0,2300,0,0,0,0,Online,20,1,9,2,1,2,850,-50,Suburban,50,0.0,0.043478260869565216
28,0,Single,0,>5 years,0,1,0,50,Full Coverage,0,2150,0,0,0,0,Agent,2,1,2,2,3,7,755,-50,Rural,0,0.0,0.023255813953488372
38,0,Divorced,0,1-5 years,50,0,2,0,Full Coverage,0,2200,0,1,1,100,Online,30,1,3,3,1,6,660,50,Suburban,50,0.045454545454545456,0.0
47,0,Single,0,<1 year,100,0,0,0,Liability-Only,-200,2050,0,0,0,0,Agent,21,1,2,1,1,12,773,-50,Suburban,50,0.0,0.0
52,0,Widowed,0,1-5 years,50,0,0,0,Full Coverage,0,2100,0,0,1,50,Online,18,0,3,2,1,99,817,-50,Rural,0,0.023809523809523808,0.0
21,0,Widowed,0,<1 year,100,1,0,50,Full Coverage,0,2350,0,0,0,0,Online,1,1,2,3,3,2,717,-50,Urban,100,0.0,0.02127659574468085
34,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2136,1,0,1,100,Online,3,0,4,2,1,99,696,50,Urban,100,0.04681647940074907,0.0
32,0,Divorced,0,<1 year,100,2,1,200,Liability-Only,-200,2150,1,1,0,100,Online,26,0,7,3,2,99,701,-50,Suburban,50,0.046511627906976744,0.09302325581395349
30,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2386,0,1,0,50,Online,10,1,3,4,2,5,667,50,Suburban,50,0.020955574182732608,0.020955574182732608
66,1,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2486,0,0,0,0,Online,16,1,7,3,1,9,685,50,Urban,100,0.0,0.02011263073209976
46,0,Single,0,>5 years,0,0,2,0,Liability-Only,-200,1900,0,1,0,50,Online,28,1,7,4,2,6,738,-50,Suburban,50,0.02631578947368421,0.0
21,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2236,0,0,0,0,Online,15,0,7,4,3,99,735,-50,Suburban,50,0.0,0.0
53,0,Single,0,1-5 years,50,2,0,100,Liability-Only,-200,2150,0,0,0,0,Agent,3,1,5,1,3,5,662,50,Rural,0,0.0,0.046511627906976744
71,1,Divorced,0,<1 year,100,0,0,0,Full Coverage,0,2200,0,0,0,0,Online,13,1,6,4,1,9,703,-50,Rural,0,0.0,0.0
55,1,Married,86,<1 year,100,1,0,50,Liability-Only,-200,2236,0,0,0,0,Online,30,1,6,2,2,5,743,-50,Urban,100,0.0,0.022361359570661897
18,0,Married,86,<1 year,100,0,0,0,Liability-Only,-200,2186,0,0,0,0,Online,24,0,8,2,1,99,688,50,Rural,0,0.0,0.0
32,0,Widowed,0,1-5 years,50,0,0,0,Full Coverage,0,2200,0,0,0,0,Online,7,0,4,2,3,99,729,-50,Suburban,50,0.0,0.0
59,1,Married,86,<1 year,100,0,2,0,Full Coverage,0,2286,0,1,0,50,Online,30,1,5,1,3,9,707,-50,Suburban,50,0.021872265966754154,0.0
29,0,Married,86,>5 years,0,0,1,0,Full Coverage,0,2236,1,0,0,50,Referral,11,1,8,1,3,7,764,-50,Urban,100,0.022361359570661897,0.0
46,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2386,0,0,0,0,Agent,30,1,4,0,2,9,685,50,Suburban,50,0.0,0.0
51,0,Single,0,>5 years,0,0,0,0,Liability-Only,-200,2000,0,0,0,0,Online,3,1,4,1,3,13,749,-50,Urban,100,0.0,0.0
26,0,Single,0,1-5 years,50,4,0,200,Full Coverage,0,2400,0,1,0,50,Online,3,0,3,1,1,99,717,-50,Urban,100,0.020833333333333332,0.08333333333333333
39,0,Divorced,0,1-5 years,50,0,0,0,Liability-Only,-200,1900,1,0,0,50,Online,23,1,6,4,2,3,804,-50,Rural,0,0.02631578947368421,0.0
18,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2036,0,0,0,0,Agent,15,1,2,3,3,4,728,-50,Rural,0,0.0,0.0
24,0,Divorced,0,>5 years,0,0,1,0,Full Coverage,0,2150,0,1,0,50,Online,2,1,4,1,1,12,741,-50,Urban,100,0.023255813953488372,0.0
36,0,Single,0,>5 years,0,0,0,0,Full Coverage,0,2250,0,0,0,0,Referral,7,1,5,2,3,10,696,50,Suburban,50,0.0,0.0
21,0,Married,86,1-5 years,50,0,1,0,Liability-Only,-200,2136,0,0,0,0,Agent,2,1,5,5,1,7,656,50,Rural,0,0.0,0.0
64,1,Single,0,1-5 years,50,1,0,50,Full Coverage,0,2400,0,0,0,0,Agent,18,0,4,1,1,99,642,50,Urban,100,0.0,0.020833333333333332
18,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2350,0,0,0,0,Online,3,1,6,1,1,9,667,50,Urban,100,0.0,0.0
33,0,Single,0,>5 years,0,1,1,100,Full Coverage,0,2250,0,0,1,50,Agent,23,0,9,2,1,99,786,-50,Urban,100,0.022222222222222223,0.044444444444444446
41,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2336,0,1,0,50,Online,23,0,2,2,3,99,800,-50,Urban,100,0.021404109589041095,0.021404109589041095
61,1,Married,86,>5 years,0,0,1,0,Full Coverage,0,2236,0,0,0,0,Referral,18,0,4,3,2,99,751,-50,Suburban,50,0.0,0.0
18,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2336,0,1,0,50,Online,18,0,6,1,1,99,703,-50,Urban,100,0.021404109589041095,0.021404109589041095
57,1,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2336,0,0,0,0,Agent,19,1,4,1,1,6,749,-50,Urban,100,0.0,0.0
40,0,Single,0,1-5 years,50,0,1,0,Full Coverage,0,2250,0,0,0,0,Online,29,1,3,3,1,7,750,-50,Urban,100,0.0,0.0
25,0,Married,86,>5 years,0,1,0,50,Full Coverage,0,2386,0,0,0,0,Online,8,0,6,3,3,99,643,50,Suburban,50,0.0,0.020955574182732608
46,0,Single,0,>5 years,0,2,0,100,Liability-Only,-200,2200,0,0,0,0,Online,18,0,5,2,3,99,655,50,Urban,100,0.0,0.045454545454545456
42,0,Married,86,1-5 years,50,1,0,50,Liability-Only,-200,2186,0,0,0,0,Online,12,1,5,5,1,4,755,-50,Urban,100,0.0,0.022872827081427266
30,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2286,0,1,0,50,Online,12,0,6,3,1,99,747,-50,Urban,100,0.021872265966754154,0.0
41,0,Single,0,1-5 years,50,2,0,100,Full Coverage,0,2450,0,0,0,0,Online,4,1,4,3,2,9,676,50,Urban,100,0.0,0.04081632653061224
34,0,Married,86,<1 year,100,1,2,200,Full Coverage,0,2686,0,0,0,0,Referral,22,1,6,3,3,1,698,50,Urban,100,0.0,0.07446016381236038
41,0,Divorced,0,>5 years,0,0,1,0,Liability-Only,-200,1950,0,0,0,0,Agent,11,0,9,0,1,99,709,-50,Suburban,50,0.0,0.0
49,0,Married,86,1-5 years,50,1,0,50,Liability-Only,-200,2186,0,0,0,0,Agent,13,1,5,5,3,5,727,-50,Urban,100,0.0,0.022872827081427266
63,1,Married,86,>5 years,0,1,0,50,Liability-Only,-200,2136,1,0,0,50,Agent,15,1,6,1,3,7,655,50,Suburban,50,0.023408239700374533,0.023408239700374533
21,0,Divorced,0,>5 years,0,0,0,0,Full Coverage,0,2200,0,0,0,0,Online,21,1,4,2,1,10,710,-50,Urban,100,0.0,0.0
71,1,Single,0,>5 years,0,3,1,300,Liability-Only,-200,2250,0,0,0,0,Agent,10,0,4,3,1,99,747,-50,Suburban,50,0.0,0.13333333333333333
18,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2286,0,1,0,50,Online,29,1,7,1,2,1,654,50,Rural,0,0.021872265966754154,0.0
37,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2236,1,0,0,50,Online,3,1,4,2,2,9,706,-50,Rural,0,0.022361359570661897,0.022361359570661897
48,0,Single,0,>5 years,0,0,0,0,Full Coverage,0,2150,1,0,1,100,Online,10,0,1,1,3,99,690,50,Suburban,50,0.046511627906976744,0.0
44,0,Widowed,0,<1 year,100,0,2,0,Full Coverage,0,2200,1,1,0,100,Online,19,0,3,1,1,99,775,-50,Urban,100,0.045454545454545456,0.0
30,0,Divorced,0,1-5 years,50,1,0,50,Full Coverage,0,2350,1,0,0,50,Online,8,1,5,4,3,14,674,50,Urban,100,0.02127659574468085,0.02127659574468085
36,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2236,0,0,0,0,Agent,4,0,3,1,2,99,704,-50,Suburban,50,0.0,0.0
32,0,Widowed,0,1-5 years,50,0,0,0,Liability-Only,-200,2050,0,0,0,0,Online,15,0,4,2,3,99,767,-50,Urban,100,0.0,0.0
31,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2186,0,1,1,100,Agent,19,1,3,1,1,2,789,-50,Urban,100,0.04574565416285453,0.0
52,0,Married,86,>5 years,0,1,0,50,Liability-Only,-200,2136,0,0,0,0,Online,4,0,5,1,3,99,714,-50,Urban,100,0.0,0.023408239700374533
45,0,Divorced,0,>5 years,0,0,0,0,Liability-Only,-200,1850,0,1,0,50,Online,25,0,4,3,1,99,744,-50,Rural,0,0.02702702702702703,0.0
29,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2436,0,0,0,0,Online,19,0,9,3,2,99,645,50,Urban,100,0.0,0.0
53,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2036,1,1,0,100,Online,28,1,1,7,2,9,703,-50,Urban,100,0.04911591355599214,0.0
44,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2286,1,1,0,100,Agent,5,0,5,3,1,99,688,50,Suburban,50,0.04374453193350831,0.0
52,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2336,0,1,0,50,Online,26,1,8,1,1,10,693,50,Urban,100,0.021404109589041095,0.0
49,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2200,0,0,0,0,Agent,9,0,3,2,1,99,757,-50,Suburban,50,0.0,0.0
27,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2250,1,0,0,50,Online,12,1,3,3,3,10,673,50,Suburban,50,0.022222222222222223,0.0
31,0,Married,86,1-5 years,50,2,0,100,Full Coverage,0,2386,0,1,0,50,Agent,23,0,2,2,2,99,749,-50,Urban,100,0.020955574182732608,0.041911148365465216
51,0,Single,0,<1 year,100,0,0,0,Liability-Only,-200,2100,0,0,1,50,Online,18,1,0,3,2,2,594,50,Suburban,50,0.023809523809523808,0.0
49,0,Widowed,0,<1 year,100,1,0,50,Liability-Only,-200,2050,0,0,0,0,Online,6,1,5,3,1,1,714,-50,Rural,0,0.0,0.024390243902439025
39,0,Divorced,0,<1 year,100,0,0,0,Full Coverage,0,2350,0,0,0,0,Online,30,0,7,3,3,99,667,50,Suburban,50,0.0,0.0
41,0,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2286,0,1,0,50,Online,25,1,5,3,1,5,658,50,Rural,0,0.021872265966754154,0.0
59,1,Widowed,0,>5 years,0,1,0,50,Liability-Only,-200,2050,1,1,0,100,Online,28,1,4,1,2,6,686,50,Urban,100,0.04878048780487805,0.024390243902439025
31,0,Single,0,<1 year,100,0,0,0,Full Coverage,0,2250,0,1,0,50,Agent,6,0,4,1,2,99,720,-50,Urban,100,0.022222222222222223,0.0
48,0,Married,86,<1 year,100,0,0,0,Liability-Only,-200,2036,0,1,0,50,Online,19,0,6,1,1,99,732,-50,Rural,0,0.02455795677799607,0.0
36,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2036,0,1,1,100,Online,5,1,1,0,1,11,733,-50,Urban,100,0.04911591355599214,0.0
36,0,Married,86,>5 years,0,0,0,0,Full Coverage,0,2236,0,0,0,0,Online,5,0,5,1,2,99,737,-50,Suburban,50,0.0,0.0
56,1,Single,0,<1 year,100,0,2,0,Full Coverage,0,2250,0,1,0,50,Referral,27,1,6,2,1,11,840,-50,Urban,100,0.022222222222222223,0.0
52,0,Married,86,1-5 years,50,1,0,50,Liability-Only,-200,2236,0,1,0,50,Online,22,1,4,3,1,10,651,50,Urban,100,0.022361359570661897,0.022361359570661897
52,0,Single,0,1-5 years,50,0,0,0,Full Coverage,0,2300,0,1,0,50,Online,5,1,7,2,1,11,679,50,Urban,100,0.021739130434782608,0.0
59,1,Married,86,1-5 years,50,0,0,0,Full Coverage,0,2386,1,0,0,50,Referral,17,1,5,2,3,8,620,50,Urban,100,0.020955574182732608,0.0
40,0,Widowed,0,1-5 years,50,0,0,0,Full Coverage,0,2050,0,1,1,100,Online,20,1,5,2,1,12,715,-50,Rural,0,0.04878048780487805,0.0
50,0,Married,86,1-5 years,50,1,0,50,Full Coverage,0,2236,1,0,1,100,Referral,14,0,5,3,2,99,715,-50,Suburban,50,0.044722719141323794,0.022361359570661897
35,0,Widowed,0,>5 years,0,0,1,0,Full Coverage,0,2250,0,0,0,0,Online,16,0,5,5,2,99,659,50,Suburban,50,0.0,0.0
44,0,Widowed,0,1-5 years,50,0,0,0,Full Coverage,0,2150,0,1,0,50,Online,22,0,4,3,1,99,740,-50,Suburban,50,0.023255813953488372,0.0
38,0,Married,86,<1 year,100,0,0,0,Full Coverage,0,2386,0,0,0,0,Online,13,1,3,3,1,5,679,50,Rural,0,0.0,0.0
41,0,Married,86,1-5 years,50,1,2,200,Liability-Only,-200,2286,1,0,0,50,Agent,9,0,5,1,1,99,751,-50,Urban,100,0.021872265966754154,0.08748906386701662
48,0,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,2236,0,0,0,0,Online,28,0,3,0,1,99,655,50,Urban,100,0.0,0.0
27,0,Widowed,0,>5 years,0,0,0,0,Full Coverage,0,2150,0,1,0,50,Agent,14,1,6,3,2,11,798,-50,Urban,100,0.023255813953488372,0.0
71,1,Single,0,1-5 years,50,1,0,50,Liability-Only,-200,2050,0,1,1,100,Online,13,1,7,2,2,6,691,50,Suburban,50,0.04878048780487805,0.024390243902439025
24,0,Married,86,>5 years,0,1,0,50,Full Coverage,0,2336,1,0,1,100,Agent,15,1,3,2,2,5,684,50,Urban,100,0.04280821917808219,0.021404109589041095
21,0,Married,86,>5 years,0,1,1,100,Liability-Only,-200,2136,0,0,0,0,Online,1,0,4,2,2,99,758,-50,Suburban,50,0.0,0.04681647940074907
57,1,Married,86,1-5 years,50,0,0,0,Liability-Only,-200,1986,1,1,0,100,Online,16,1,6,3,3,10,717,-50,Suburban,50,0.050352467270896276,0.0
51,0,Widowed,0,>5 years,0,1,1,100,Full Coverage,0,2200,1,1,0,100,Online,23,0,4,1,3,99,687,50,Rural,0,0.045454545454545456,0.045454545454545456
49,0,Single,0,1-5 years,50,0,1,0,Full Coverage,0,2250,0,0,0,0,Agent,30,0,8,2,1,99,577,50,Rural,0,0.0,0.0
49,0,Divorced,0,1-5 years,50,0,0,0,Full Coverage,0,2350,0,0,0,0,Online,18,1,4,1,3,6,690,50,Urban,100,0.0,0.0
39,0,Married,86,<1 year,100,0,0,0,Liability-Only,-200,2136,0,0,0,0,Agent,18,1,8,5,2,2,749,-50,Suburban,50,0.0,0.0
